ID	Len	Group	GroupCount	Class	ClassCount	Fold	FoldCount
b.1.2.1_d1x5aa1	94	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d1x5fa1	107	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d1x5ja1	100	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d1y6kr1	99	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d1y6kr2	106	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d2dtge2	196	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d2dtge3	125	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d2gysa1	103	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d2gysa3	99	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d2ibga1	95	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d2ic2a1	107	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d2lagb1	109	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d2rb8a_	93	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d3d85d2	124	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d3d85d3	94	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d3nceb1	100	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d3nceb2	106	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d3s9db2	95	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d4gs7b1	98	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d4gs7b2	104	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d4gs7c1	97	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d4gs7c2	98	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d4ylqt1	106	b.1.2.1	41	b	1580	b.1	261
b.1.2.1_d4ylqt2	104	b.1.2.1	41	b	1580	b.1	261
b.1.20.1_d1o75a1	126	b.1.20.1	2	b	1580	b.1	261
b.1.20.1_d1o75a2	82	b.1.20.1	2	b	1580	b.1	261
b.1.21.1_d1osya_	114	b.1.21.1	1	b	1580	b.1	261
b.1.22.1_d1roca1	153	b.1.22.1	1	b	1580	b.1	261
b.1.23.1_d1xvsa_	124	b.1.23.1	1	b	1580	b.1	261
b.1.24.1_d1xaka_	68	b.1.24.1	1	b	1580	b.1	261
b.1.25.1_d1xo8a_	151	b.1.25.1	1	b	1580	b.1	261
b.1.26.1_d2nqda_	109	b.1.26.1	1	b	1580	b.1	261
b.1.27.0_d3e9ua1	155	b.1.27.0	2	b	1580	b.1	261
b.1.27.0_d3fsoa1	117	b.1.27.0	2	b	1580	b.1	261
b.1.28.0_d4fc3e_	144	b.1.28.0	2	b	1580	b.1	261
b.1.28.0_d4mypa_	121	b.1.28.0	2	b	1580	b.1	261
b.1.28.1_d3qzma1	123	b.1.28.1	1	b	1580	b.1	261
b.1.29.1_d1ayoa_	130	b.1.29.1	2	b	1580	b.1	261
b.1.29.1_d3cu7a8	144	b.1.29.1	2	b	1580	b.1	261
b.1.29.2_d2a73a1	102	b.1.29.2	2	b	1580	b.1	261
b.1.29.2_d3cu7a1	101	b.1.29.2	2	b	1580	b.1	261
b.1.29.3_d2a73a2	103	b.1.29.3	2	b	1580	b.1	261
b.1.29.3_d2p9ra_	102	b.1.29.3	2	b	1580	b.1	261
b.1.29.4_d2a73a3	122	b.1.29.4	1	b	1580	b.1	261
b.1.29.5_d2a73a4	98	b.1.29.5	1	b	1580	b.1	261
b.1.29.6_d2a73a5	109	b.1.29.6	1	b	1580	b.1	261
b.1.29.7_g2a73.1	105	b.1.29.7	1	b	1580	b.1	261
b.1.29.8_d2a73b1	105	b.1.29.8	1	b	1580	b.1	261
b.1.3.1_d1b4ra_	80	b.1.3.1	3	b	1580	b.1	261
b.1.3.1_d1l0qa1	90	b.1.3.1	3	b	1580	b.1	261
b.1.3.1_d1wgoa1	110	b.1.3.1	3	b	1580	b.1	261
b.1.30.0_d4fkea3	89	b.1.30.0	1	b	1580	b.1	261
b.1.30.1_d1z5ha3	75	b.1.30.1	2	b	1580	b.1	261
b.1.30.1_d4qmea3	101	b.1.30.1	2	b	1580	b.1	261
b.1.31.1_d2x42a3	122	b.1.31.1	1	b	1580	b.1	261
b.1.32.1_d2zxeb2	237	b.1.32.1	1	b	1580	b.1	261
b.1.33.0_d3lzla_	157	b.1.33.0	1	b	1580	b.1	261
b.1.4.0_d4jkla2	94	b.1.4.0	1	b	1580	b.1	261
b.1.4.1_d1jz8a1	114	b.1.4.1	10	b	1580	b.1	261
b.1.4.1_d1jz8a2	105	b.1.4.1	10	b	1580	b.1	261
b.1.4.1_d1yq2a2	93	b.1.4.1	10	b	1580	b.1	261
b.1.4.1_d2je8a1	111	b.1.4.1	10	b	1580	b.1	261
b.1.4.1_d2je8a2	81	b.1.4.1	10	b	1580	b.1	261
b.1.4.1_d2je8a3	105	b.1.4.1	10	b	1580	b.1	261
b.1.4.1_d2vzsa1	110	b.1.4.1	10	b	1580	b.1	261
b.1.4.1_d2vzsa2	122	b.1.4.1	10	b	1580	b.1	261
b.1.4.1_d2vzsa3	103	b.1.4.1	10	b	1580	b.1	261
b.1.4.1_d3hn3a2	103	b.1.4.1	10	b	1580	b.1	261
b.1.5.1_d1ex0a2	112	b.1.5.1	5	b	1580	b.1	261
b.1.5.1_d1ex0a3	100	b.1.5.1	5	b	1580	b.1	261
b.1.5.1_d1g0da2	112	b.1.5.1	5	b	1580	b.1	261
b.1.5.1_d1rlla3	115	b.1.5.1	5	b	1580	b.1	261
b.1.5.1_d1rlla4	99	b.1.5.1	5	b	1580	b.1	261
b.1.6.0_d3k6ia1	98	b.1.6.0	1	b	1580	b.1	261
b.1.6.1_d1l3wa3	113	b.1.6.1	5	b	1580	b.1	261
b.1.6.1_d1l3wa4	107	b.1.6.1	5	b	1580	b.1	261
b.1.6.1_d1l3wa5	107	b.1.6.1	5	b	1580	b.1	261
b.1.6.1_d1op4a_	136	b.1.6.1	5	b	1580	b.1	261
b.1.6.1_d3lnea2	112	b.1.6.1	5	b	1580	b.1	261
b.1.6.2_d4wiqa1	106	b.1.6.2	1	b	1580	b.1	261
b.1.7.1_d2mcma_	112	b.1.7.1	1	b	1580	b.1	261
b.1.8.1_d1ej8a_	140	b.1.8.1	2	b	1580	b.1	261
b.1.8.1_d2wyta_	153	b.1.8.1	2	b	1580	b.1	261
b.1.9.0_d4qi3a1	207	b.1.9.0	1	b	1580	b.1	261
b.1.9.2_d1i8aa_	189	b.1.9.2	1	b	1580	b.1	261
b.1.9.3_d1ulva3	245	b.1.9.3	1	b	1580	b.1	261
b.100.1.1_d1t2wa_	145	b.100.1.1	2	b	1580	b.100	2
b.100.1.1_d2oqza_	220	b.100.1.1	2	b	1580	b.100	2
b.101.1.1_d1e44b_	96	b.101.1.1	1	b	1580	b.101	1
b.102.1.1_d1fjra_	188	b.102.1.1	1	b	1580	b.102	1
b.103.1.1_d4pd0a1	180	b.103.1.1	1	b	1580	b.103	1
b.104.1.1_d1k91a1	36	b.104.1.1	1	b	1580	b.104	1
b.105.1.1_d1xp4a1	93	b.105.1.1	2	b	1580	b.105	3
b.105.1.1_d3mzfa2	95	b.105.1.1	2	b	1580	b.105	3
b.105.1.2_d1tvfa1	68	b.105.1.2	1	b	1580	b.105	3
b.106.1.1_d1k28d1	197	b.106.1.1	7	b	1580	b.106	10
b.106.1.1_d1k28d2	176	b.106.1.1	7	b	1580	b.106	10
b.106.1.1_d2p5zx2	187	b.106.1.1	7	b	1580	b.106	10
b.106.1.1_d2p5zx3	176	b.106.1.1	7	b	1580	b.106	10
b.106.1.1_d3cdda1	168	b.106.1.1	7	b	1580	b.106	10
b.106.1.1_d3cdda2	179	b.106.1.1	7	b	1580	b.106	10
b.106.1.1_d3d37a2	169	b.106.1.1	7	b	1580	b.106	10
b.106.1.2_d2kx4a_	117	b.106.1.2	2	b	1580	b.106	10
b.106.1.2_d2pp6a1	93	b.106.1.2	2	b	1580	b.106	10
b.106.1.3_d2guja1	139	b.106.1.3	1	b	1580	b.106	10
b.107.1.1_d1eara1	74	b.107.1.1	2	b	1580	b.107	2
b.107.1.1_d1gmua1	70	b.107.1.1	2	b	1580	b.107	2
b.108.1.0_d3ju4a2	150	b.108.1.0	1	b	1580	b.108	5
b.108.1.1_d1h6wa1	82	b.108.1.1	1	b	1580	b.108	5
b.108.1.2_d1k28a2	215	b.108.1.2	1	b	1580	b.108	5
b.108.1.4_d2f0ca2	46	b.108.1.4	1	b	1580	b.108	5
b.108.1.5_d2c3fa1	330	b.108.1.5	1	b	1580	b.108	5
b.109.1.1_d2j8fa1	149	b.109.1.1	1	b	1580	b.109	1
b.11.1.0_d3hzba_	86	b.11.1.0	2	b	1580	b.11	8
b.11.1.0_d4iaua_	161	b.11.1.0	2	b	1580	b.11	8
b.11.1.1_d1h4ax1	85	b.11.1.1	1	b	1580	b.11	8
b.11.1.2_d1wkta_	88	b.11.1.2	1	b	1580	b.11	8
b.11.1.3_d1bhua_	102	b.11.1.3	1	b	1580	b.11	8
b.11.1.4_d1f53a_	84	b.11.1.4	1	b	1580	b.11	8
b.11.1.5_d1c01a_	76	b.11.1.5	1	b	1580	b.11	8
b.11.1.6_d1gh5a_	87	b.11.1.6	1	b	1580	b.11	8
b.110.1.1_d1jcha2	232	b.110.1.1	2	b	1580	b.110	2
b.110.1.1_d1rh1a1	303	b.110.1.1	2	b	1580	b.110	2
b.111.1.1_d1wjxa_	120	b.111.1.1	1	b	1580	b.111	1
b.112.1.1_d1js8a2	101	b.112.1.1	1	b	1580	b.112	1
b.113.1.1_d1k3xa2	124	b.113.1.1	3	b	1580	b.113	3
b.113.1.1_d1tdha2	130	b.113.1.1	3	b	1580	b.113	3
b.113.1.1_d1tdza2	130	b.113.1.1	3	b	1580	b.113	3
b.114.1.1_d1m1ha1	81	b.114.1.1	1	b	1580	b.114	1
b.115.1.1_d1vyya_	113	b.115.1.1	1	b	1580	b.115	1
b.116.1.1_d1mkfa_	371	b.116.1.1	1	b	1580	b.116	1
b.117.1.1_d1udxa1	156	b.117.1.1	1	b	1580	b.117	1
b.118.1.1_d1nyoa_	163	b.118.1.1	3	b	1580	b.118	3
b.118.1.1_d1o70a1	140	b.118.1.1	3	b	1580	b.118	3
b.118.1.1_d1o70a2	157	b.118.1.1	3	b	1580	b.118	3
b.119.1.1_g1ko6.1	159	b.119.1.1	1	b	1580	b.119	1
b.12.1.0_d2p0ma2	111	b.12.1.0	2	b	1580	b.12	4
b.12.1.0_d2wxua2	121	b.12.1.0	2	b	1580	b.12	4
b.12.1.1_d3pzwa1	144	b.12.1.1	1	b	1580	b.12	4
b.12.1.2_d1bu8a1	114	b.12.1.2	1	b	1580	b.12	4
b.120.1.1_d1o75a3	200	b.120.1.1	1	b	1580	b.120	1
b.121.1.1_d3pmsa1	137	b.121.1.1	2	b	1580	b.121	46
b.121.1.1_d3pmsa2	174	b.121.1.1	2	b	1580	b.121	46
b.121.1.2_d1yi9a1	152	b.121.1.2	2	b	1580	b.121	46
b.121.1.2_d1yi9a2	157	b.121.1.2	2	b	1580	b.121	46
b.121.2.1_d1hx6a1	230	b.121.2.1	2	b	1580	b.121	46
b.121.2.1_d1hx6a2	140	b.121.2.1	2	b	1580	b.121	46
b.121.2.2_d3tg7a1	630	b.121.2.2	2	b	1580	b.121	46
b.121.2.2_d3tg7a2	310	b.121.2.2	2	b	1580	b.121	46
b.121.2.3_d1m3ya1	197	b.121.2.3	2	b	1580	b.121	46
b.121.2.3_d1m3ya2	216	b.121.2.3	2	b	1580	b.121	46
b.121.3.1_d1nlqa_	105	b.121.3.1	1	b	1580	b.121	46
b.121.4.0_d3cjia_	258	b.121.4.0	1	b	1580	b.121	46
b.121.4.1_d1b35a_	260	b.121.4.1	8	b	1580	b.121	46
b.121.4.1_d1b35b_	255	b.121.4.1	8	b	1580	b.121	46
b.121.4.1_d1qqp1_	210	b.121.4.1	8	b	1580	b.121	46
b.121.4.1_d4q4w1_	281	b.121.4.1	8	b	1580	b.121	46
b.121.4.1_d4q4w3_	234	b.121.4.1	8	b	1580	b.121	46
b.121.4.1_g1b35.1	340	b.121.4.1	8	b	1580	b.121	46
b.121.4.1_g1pvc.1	335	b.121.4.1	8	b	1580	b.121	46
b.121.4.1_g1qqp.1	290	b.121.4.1	8	b	1580	b.121	46
b.121.4.2_d1a6ca1	176	b.121.4.2	6	b	1580	b.121	46
b.121.4.2_d1a6ca2	172	b.121.4.2	6	b	1580	b.121	46
b.121.4.2_d1a6ca3	165	b.121.4.2	6	b	1580	b.121	46
b.121.4.2_d1pgl11	185	b.121.4.2	6	b	1580	b.121	46
b.121.4.2_d1pgl21	182	b.121.4.2	6	b	1580	b.121	46
b.121.4.2_d1pgl22	188	b.121.4.2	6	b	1580	b.121	46
b.121.4.3_d1ihma_	492	b.121.4.3	1	b	1580	b.121	46
b.121.4.4_d2bbva_	308	b.121.4.4	1	b	1580	b.121	46
b.121.4.5_d1f15a_	157	b.121.4.5	2	b	1580	b.121	46
b.121.4.5_d1za7a_	151	b.121.4.5	2	b	1580	b.121	46
b.121.4.6_d1ddla_	188	b.121.4.6	1	b	1580	b.121	46
b.121.4.7_d1c8na_	189	b.121.4.7	3	b	1580	b.121	46
b.121.4.7_d1f2na_	189	b.121.4.7	3	b	1580	b.121	46
b.121.4.7_d1opoa_	267	b.121.4.7	3	b	1580	b.121	46
b.121.4.8_d1ohfa_	539	b.121.4.8	1	b	1580	b.121	46
b.121.4.9_d2df7a1	419	b.121.4.9	1	b	1580	b.121	46
b.121.5.1_d2bpa1_	426	b.121.5.1	2	b	1580	b.121	46
b.121.5.1_d2bpa2_	175	b.121.5.1	2	b	1580	b.121	46
b.121.5.2_d3ra4a_	519	b.121.5.2	2	b	1580	b.121	46
b.121.5.2_d4g0ra_	556	b.121.5.2	2	b	1580	b.121	46
b.121.5.3_d1dnva_	415	b.121.5.3	1	b	1580	b.121	46
b.121.6.1_d3oaea1	425	b.121.6.1	2	b	1580	b.121	46
b.121.6.1_d4mbya_	277	b.121.6.1	2	b	1580	b.121	46
b.121.7.1_d1stma_	141	b.121.7.1	3	b	1580	b.121	46
b.121.7.1_d1vtz0_	184	b.121.7.1	3	b	1580	b.121	46
b.121.7.1_d4oq9a_	144	b.121.7.1	3	b	1580	b.121	46
b.122.1.0_d4dnxa1	173	b.122.1.0	1	b	1580	b.122	25
b.122.1.10_d1zboa1	197	b.122.1.10	2	b	1580	b.122	25
b.122.1.10_d2anea1	110	b.122.1.10	2	b	1580	b.122	25
b.122.1.11_d2gmqa1	102	b.122.1.11	1	b	1580	b.122	25
b.122.1.12_d3fdea1	208	b.122.1.12	1	b	1580	b.122	25
b.122.1.13_d2nwaa1	80	b.122.1.13	1	b	1580	b.122	25
b.122.1.1_d1k8wa3	62	b.122.1.1	7	b	1580	b.122	25
b.122.1.1_d1r3ea1	81	b.122.1.1	7	b	1580	b.122	25
b.122.1.1_d1s71a2	57	b.122.1.1	7	b	1580	b.122	25
b.122.1.1_d1sqwa1	82	b.122.1.1	7	b	1580	b.122	25
b.122.1.1_d2apoa1	85	b.122.1.1	7	b	1580	b.122	25
b.122.1.1_d2cx1a1	93	b.122.1.1	7	b	1580	b.122	25
b.122.1.1_d2q07a1	68	b.122.1.1	7	b	1580	b.122	25
b.122.1.2_d1v6za1	63	b.122.1.2	3	b	1580	b.122	25
b.122.1.2_d1vhka1	72	b.122.1.2	3	b	1580	b.122	25
b.122.1.2_d1vhya1	71	b.122.1.2	3	b	1580	b.122	25
b.122.1.4_d1t62a1	153	b.122.1.4	1	b	1580	b.122	25
b.122.1.5_d2dp9a2	121	b.122.1.5	1	b	1580	b.122	25
b.122.1.6_d2z0ta_	109	b.122.1.6	1	b	1580	b.122	25
b.122.1.7_d1te7a_	103	b.122.1.7	1	b	1580	b.122	25
b.122.1.8_d1zcea1	146	b.122.1.8	2	b	1580	b.122	25
b.122.1.8_d2hd9a1	145	b.122.1.8	2	b	1580	b.122	25
b.122.1.9_d1wxxa1	64	b.122.1.9	3	b	1580	b.122	25
b.122.1.9_d2as0a1	72	b.122.1.9	3	b	1580	b.122	25
b.122.1.9_d2b78a1	68	b.122.1.9	3	b	1580	b.122	25
b.123.1.1_d1nc7a1	114	b.123.1.1	1	b	1580	b.123	1
b.124.1.1_d1s98a_	97	b.124.1.1	2	b	1580	b.124	2
b.124.1.1_d2p2ea1	117	b.124.1.1	2	b	1580	b.124	2
b.125.1.0_d4qa8a_	210	b.125.1.0	1	b	1580	b.125	3
b.125.1.1_d3ksna_	182	b.125.1.1	1	b	1580	b.125	3
b.125.1.2_d3wjta_	178	b.125.1.2	1	b	1580	b.125	3
b.126.1.1_d1n7va_	555	b.126.1.1	1	b	1580	b.126	1
b.127.1.1_d1n7za_	328	b.127.1.1	1	b	1580	b.127	1
b.128.1.1_d1njha1	116	b.128.1.1	1	b	1580	b.128	1
b.129.1.1_d1mvfd_	44	b.129.1.1	1	b	1580	b.129	5
b.129.1.2_d1n0ea1	137	b.129.1.2	1	b	1580	b.129	5
b.129.1.3_d1yfba_	52	b.129.1.3	1	b	1580	b.129	5
b.129.2.1_d2d9ra1	85	b.129.2.1	1	b	1580	b.129	5
b.129.2.2_d2nwta1	61	b.129.2.2	1	b	1580	b.129	5
b.130.1.1_d4f01a1	118	b.130.1.1	1	b	1580	b.130	1
b.131.1.1_d1jeya1	281	b.131.1.1	1	b	1580	b.131	3
b.131.1.2_d1jeyb1	304	b.131.1.2	1	b	1580	b.131	3
b.131.1.3_d1ow1a_	170	b.131.1.3	1	b	1580	b.131	3
b.132.1.0_d4uyba3	126	b.132.1.0	1	b	1580	b.132	1
b.133.1.1_d1ogmx1	199	b.133.1.1	1	b	1580	b.133	1
b.134.1.1_d1r75a_	121	b.134.1.1	1	b	1580	b.134	1
b.135.1.1_d1pm4a_	117	b.135.1.1	1	b	1580	b.135	1
b.136.1.0_d2qaza_	116	b.136.1.0	1	b	1580	b.136	2
b.136.1.1_d1ou8a_	106	b.136.1.1	1	b	1580	b.136	2
b.137.1.1_d1ts9a_	98	b.137.1.1	1	b	1580	b.137	2
b.137.1.2_d1sg5a1	86	b.137.1.2	1	b	1580	b.137	2
b.138.1.1_d2b97a_	70	b.138.1.1	1	b	1580	b.138	1
b.139.1.1_d1o6aa_	87	b.139.1.1	1	b	1580	b.139	1
b.14.1.0_d1dkva5	158	b.14.1.0	1	b	1580	b.14	1
b.140.1.0_d2j97a_	102	b.140.1.0	1	b	1580	b.140	1
b.141.1.0_d2q6ka2	95	b.141.1.0	1	b	1580	b.141	1
b.142.1.1_d1na6a1	175	b.142.1.1	1	b	1580	b.142	2
b.142.1.2_d1yela1	102	b.142.1.2	1	b	1580	b.142	2
b.143.1.1_d1ut7a_	166	b.143.1.1	1	b	1580	b.143	1
b.144.1.1_d1s7ma_	158	b.144.1.1	1	b	1580	b.144	1
b.145.1.1_d1oa8a_	128	b.145.1.1	1	b	1580	b.145	1
b.146.1.1_d1so9a_	131	b.146.1.1	1	b	1580	b.146	1
b.147.1.1_d1utya_	153	b.147.1.1	1	b	1580	b.147	1
b.148.1.1_d2geca1	138	b.148.1.1	1	b	1580	b.148	1
b.149.1.0_d3og2a3	97	b.149.1.0	1	b	1580	b.149	1
b.15.1.0_d2xcmc_	92	b.15.1.0	4	b	1580	b.15	5
b.15.1.0_d3aaba_	110	b.15.1.0	4	b	1580	b.15	5
b.15.1.0_d3qora1	116	b.15.1.0	4	b	1580	b.15	5
b.15.1.0_d3w1zd_	110	b.15.1.0	4	b	1580	b.15	5
b.15.1.2_d1ejfa_	110	b.15.1.2	1	b	1580	b.15	5
b.150.1.1_d2f2ha1	107	b.150.1.1	2	b	1580	b.150	2
b.150.1.1_d3weoa4	153	b.150.1.1	2	b	1580	b.150	2
b.151.1.1_d2btia_	59	b.151.1.1	1	b	1580	b.151	1
b.152.1.1_d1wlga_	293	b.152.1.1	1	b	1580	b.152	1
b.153.1.1_d1jjcb6	209	b.153.1.1	1	b	1580	b.153	2
b.153.1.2_d1ni5a3	118	b.153.1.2	1	b	1580	b.153	2
b.154.1.1_d2ccva1	99	b.154.1.1	1	b	1580	b.154	1
b.155.1.1_d2j01v1	101	b.155.1.1	1	b	1580	b.155	1
b.156.1.1_d2b1ya1	101	b.156.1.1	1	b	1580	b.156	1
b.157.1.1_d1y12a1	161	b.157.1.1	1	b	1580	b.157	1
b.158.1.1_d2aj7a1	148	b.158.1.1	1	b	1580	b.158	1
b.159.1.1_d4h6ca_	180	b.159.1.1	1	b	1580	b.159	2
b.159.2.1_d2q03a1	133	b.159.2.1	1	b	1580	b.159	2
b.16.1.1_d1slua_	133	b.16.1.1	1	b	1580	b.16	1
b.160.1.1_d4a1ia2	116	b.160.1.1	1	b	1580	b.160	1
b.161.1.1_d2f9ha1	121	b.161.1.1	1	b	1580	b.161	1
b.162.1.1_d1ydua1	169	b.162.1.1	1	b	1580	b.162	1
b.163.1.1_d1yu0a1	166	b.163.1.1	1	b	1580	b.163	2
b.163.1.2_d1zrua3	139	b.163.1.2	1	b	1580	b.163	2
b.164.1.1_d2cmea1	78	b.164.1.1	1	b	1580	b.164	1
b.165.1.1_d2b2ma1	120	b.165.1.1	1	b	1580	b.165	1
b.166.1.1_d1zsoa1	156	b.166.1.1	1	b	1580	b.166	1
b.167.1.1_d3bwud_	121	b.167.1.1	1	b	1580	b.167	1
b.168.1.1_d1zpsa1	124	b.168.1.1	1	b	1580	b.168	1
b.169.1.1_d2bjqa1	170	b.169.1.1	1	b	1580	b.169	1
b.17.1.0_d3n08a1	149	b.17.1.0	1	b	1580	b.17	3
b.17.1.1_d1wpxb1	219	b.17.1.1	2	b	1580	b.17	3
b.17.1.1_d2iqya1	187	b.17.1.1	2	b	1580	b.17	3
b.170.1.1_d2ed6a1	170	b.170.1.1	2	b	1580	b.170	2
b.170.1.1_d2edma1	161	b.170.1.1	2	b	1580	b.170	2
b.171.1.1_d2hf1a1	59	b.171.1.1	1	b	1580	b.171	1
b.172.1.1_d2i2la1	134	b.172.1.1	2	b	1580	b.172	2
b.172.1.1_d2ox7a1	142	b.172.1.1	2	b	1580	b.172	2
b.173.1.1_d2jn4a1	66	b.173.1.1	1	b	1580	b.173	1
b.174.1.1_d2dlba1	70	b.174.1.1	1	b	1580	b.174	1
b.175.1.1_d2p12a1	165	b.175.1.1	1	b	1580	b.175	1
b.176.1.1_d2icha1	328	b.176.1.1	1	b	1580	b.176	1
b.177.1.1_d2in5a1	197	b.177.1.1	1	b	1580	b.177	1
b.178.1.1_d2h1ta1	186	b.178.1.1	1	b	1580	b.178	1
b.179.1.1_d3abza3	172	b.179.1.1	2	b	1580	b.179	3
b.179.1.1_d3tewa2	211	b.179.1.1	2	b	1580	b.179	3
b.179.1.2_d2xjpa1	249	b.179.1.2	1	b	1580	b.179	3
b.18.1.0_d2j1va_	142	b.18.1.0	5	b	1580	b.18	45
b.18.1.0_d2xhna3	171	b.18.1.0	5	b	1580	b.18	45
b.18.1.0_d3i2ka2	223	b.18.1.0	5	b	1580	b.18	45
b.18.1.0_d3og2a4	184	b.18.1.0	5	b	1580	b.18	45
b.18.1.0_d3og2a5	171	b.18.1.0	5	b	1580	b.18	45
b.18.1.10_d1od3a_	132	b.18.1.10	1	b	1580	b.18	45
b.18.1.11_d1gnya_	153	b.18.1.11	1	b	1580	b.18	45
b.18.1.12_d1j83a_	180	b.18.1.12	1	b	1580	b.18	45
b.18.1.13_d1lnsa2	213	b.18.1.13	1	b	1580	b.18	45
b.18.1.14_d1gu3a_	142	b.18.1.14	3	b	1580	b.18	45
b.18.1.14_d1guia_	155	b.18.1.14	3	b	1580	b.18	45
b.18.1.14_d4bj0a1	165	b.18.1.14	3	b	1580	b.18	45
b.18.1.16_d4ywaa_	121	b.18.1.16	1	b	1580	b.18	45
b.18.1.17_d1hn0a2	210	b.18.1.17	1	b	1580	b.18	45
b.18.1.18_d1oh4a_	174	b.18.1.18	2	b	1580	b.18	45
b.18.1.18_d1pmhx_	183	b.18.1.18	2	b	1580	b.18	45
b.18.1.19_d1gwma1	145	b.18.1.19	1	b	1580	b.18	45
b.18.1.1_d1k3ia2	162	b.18.1.1	1	b	1580	b.18	45
b.18.1.20_d1r64a1	141	b.18.1.20	2	b	1580	b.18	45
b.18.1.20_d1wmda1	116	b.18.1.20	2	b	1580	b.18	45
b.18.1.21_d2rj2a1	181	b.18.1.21	1	b	1580	b.18	45
b.18.1.22_d1o59a1	187	b.18.1.22	1	b	1580	b.18	45
b.18.1.23_d1uwwa_	184	b.18.1.23	1	b	1580	b.18	45
b.18.1.24_d1wmxa_	173	b.18.1.24	1	b	1580	b.18	45
b.18.1.26_d1xoya1	160	b.18.1.26	1	b	1580	b.18	45
b.18.1.28_d1w0na_	120	b.18.1.28	1	b	1580	b.18	45
b.18.1.29_d2i74a1	180	b.18.1.29	1	b	1580	b.18	45
b.18.1.2_d3hnym_	156	b.18.1.2	1	b	1580	b.18	45
b.18.1.30_d4v0fa1	167	b.18.1.30	1	b	1580	b.18	45
b.18.1.31_d1wkya1	151	b.18.1.31	1	b	1580	b.18	45
b.18.1.32_d2o14a1	146	b.18.1.32	1	b	1580	b.18	45
b.18.1.33_d2vnga1	171	b.18.1.33	1	b	1580	b.18	45
b.18.1.36_d1nqja_	101	b.18.1.36	1	b	1580	b.18	45
b.18.1.37_d2quoa_	123	b.18.1.37	1	b	1580	b.18	45
b.18.1.3_d1i5pa1	161	b.18.1.3	2	b	1580	b.18	45
b.18.1.3_d1w99a3	170	b.18.1.3	2	b	1580	b.18	45
b.18.1.4_d2bbaa1	180	b.18.1.4	1	b	1580	b.18	45
b.18.1.5_d1jz8a3	207	b.18.1.5	4	b	1580	b.18	45
b.18.1.5_d2je8a4	192	b.18.1.5	4	b	1580	b.18	45
b.18.1.5_d2vzsa4	184	b.18.1.5	4	b	1580	b.18	45
b.18.1.5_d3hn3a1	204	b.18.1.5	4	b	1580	b.18	45
b.18.1.7_d1h6ya_	157	b.18.1.7	1	b	1580	b.18	45
b.18.1.8_d3lqca_	151	b.18.1.8	1	b	1580	b.18	45
b.18.1.9_d1jhja_	161	b.18.1.9	2	b	1580	b.18	45
b.18.1.9_d1tvga_	136	b.18.1.9	2	b	1580	b.18	45
b.180.1.1_d4akma_	155	b.180.1.1	1	b	1580	b.180	1
b.181.1.1_d3hola3	107	b.181.1.1	2	b	1580	b.181	2
b.181.1.1_d3hola4	90	b.181.1.1	2	b	1580	b.181	2
b.19.1.1_d1ahsa_	126	b.19.1.1	3	b	1580	b.19	5
b.19.1.1_d1qhda2	184	b.19.1.1	3	b	1580	b.19	5
b.19.1.1_d1uf2c2	153	b.19.1.1	3	b	1580	b.19	5
b.19.1.2_d3ku3a1	323	b.19.1.2	1	b	1580	b.19	5
b.19.1.3_d1flca1	156	b.19.1.3	1	b	1580	b.19	5
b.2.1.1_d1f0la1	155	b.2.1.1	1	b	1580	b.2	40
b.2.10.1_d1x9la1	145	b.2.10.1	1	b	1580	b.2	40
b.2.2.0_d3zuca1	149	b.2.2.0	1	b	1580	b.2	40
b.2.2.1_d1e5ba_	87	b.2.2.1	2	b	1580	b.2	40
b.2.2.1_d1exha_	110	b.2.2.1	2	b	1580	b.2	40
b.2.2.2_d1g87a2	158	b.2.2.2	4	b	1580	b.2	40
b.2.2.2_d2ozna1	133	b.2.2.2	4	b	1580	b.2	40
b.2.2.2_d2vn6a_	151	b.2.2.2	4	b	1580	b.2	40
b.2.2.2_d3bwza_	171	b.2.2.2	4	b	1580	b.2	40
b.2.2.3_d1qbaa2	173	b.2.2.3	1	b	1580	b.2	40
b.2.3.0_d2bcma_	138	b.2.3.0	3	b	1580	b.2	40
